STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,Count_
34,031,116500,2,340311165002,1
34,031,124200,5,340311242005,1
34,031,246002,2,340312460022,3
34,031,246002,1,340312460021,2
34,031,264101,4,340312641014,1
34,031,116500,1,340311165001,1
34,031,246201,1,340312462011,1
34,031,124200,1,340311242001,1
34,031,124311,4,340311243114,1
34,031,124402,3,340311244023,1
34,031,264102,1,340312641021,1
34,031,124402,1,340311244021,1
34,031,256805,3,340312568053,2
34,031,246104,1,340312461041,1
34,031,246202,1,340312462021,2
34,031,246103,1,340312461031,1
34,031,154002,4,340311540024,1
34,021,004405,3,340210044053,1
34,015,501102,1,340155011021,3
34,015,502200,2,340155022002,1
34,015,500703,1,340155007031,1
34,021,003001,1,340210030011,2
34,015,501201,1,340155012011,2
34,015,500205,3,340155002053,1
34,015,501303,2,340155013032,1
34,021,003006,1,340210030061,1
34,021,003008,1,340210030081,1
34,021,004204,5,340210042045,2
34,021,003800,3,340210038003,3
34,021,003800,1,340210038001,1
34,015,501202,2,340155012022,1
34,021,003302,3,340210033023,1
34,021,003903,1,340210039031,2
34,021,003202,2,340210032022,1
34,021,003903,2,340210039032,2
34,021,004000,2,340210040002,1
34,021,004201,4,340210042014,1
34,021,004201,5,340210042015,1
34,015,501209,2,340155012092,1
34,021,003301,2,340210033012,1
34,015,501105,1,340155011051,1
34,009,021900,3,340090219003,1
34,003,058200,4,340030582004,4
34,003,016000,2,340030160002,1
34,003,037202,1,340030372021,1
34,003,002200,2,340030022002,2
34,003,016000,6,340030160006,1
34,003,020100,2,340030201002,2
34,003,015500,2,340030155002,3
34,003,028002,2,340030280022,1
34,003,006300,1,340030063001,2
34,003,039100,3,340030391003,3
34,003,053100,2,340030531002,1
34,003,020200,3,340030202003,1
34,003,011400,1,340030114001,2
34,003,009100,1,340030091001,1
34,003,021100,4,340030211004,1
34,003,053100,3,340030531003,4
34,003,025100,1,340030251001,4
34,003,049002,3,340030490023,2
34,003,031100,1,340030311001,1
34,003,031200,4,340030312004,1
34,003,044100,5,340030441005,1
34,003,047400,5,340030474005,3
34,003,045100,3,340030451003,1
34,003,048200,4,340030482004,1
34,003,001000,4,340030010004,1
34,003,028001,3,340030280013,1
34,003,043001,3,340030430013,1
34,003,042400,2,340030424002,2
34,003,006100,5,340030061005,1
34,003,030400,1,340030304001,1
34,003,061300,1,340030613001,1
34,003,053200,5,340030532005,1
34,003,046300,3,340030463003,1
34,003,017200,1,340030172001,1
34,003,035200,3,340030352003,1
34,003,045100,5,340030451005,1
34,003,015500,3,340030155003,1
34,003,035200,2,340030352002,5
34,003,047300,1,340030473001,4
34,003,047300,2,340030473002,1
34,003,053200,1,340030532001,1
34,003,049001,2,340030490012,1
34,003,047500,4,340030475004,1
34,003,002100,2,340030021002,3
34,003,049002,1,340030490021,1
34,003,054300,2,340030543002,1
34,003,054400,7,340030544007,1
34,003,020200,1,340030202001,4
34,003,028002,3,340030280023,2
34,003,061300,2,340030613002,2
34,003,043001,2,340030430012,1
34,003,048200,6,340030482006,2
34,003,054600,6,340030546006,1
34,003,001000,1,340030010001,1
34,003,028002,1,340030280021,1
34,003,024200,3,340030242003,2
34,003,029200,5,340030292005,1
34,003,054400,6,340030544006,1
34,003,035100,5,340030351005,2
34,003,036100,2,340030361002,1
34,003,027000,1,340030270001,4
34,003,026100,4,340030261004,1
34,003,032102,2,340030321022,2
34,003,023200,5,340030232005,1
34,003,031400,6,340030314006,1
34,003,053200,3,340030532003,3
34,003,054600,2,340030546002,1
34,003,055100,2,340030551002,4
34,003,055100,1,340030551001,2
34,003,047100,1,340030471001,2
34,003,032102,1,340030321021,7
34,003,047100,5,340030471005,2
34,003,046100,1,340030461001,1
34,003,028001,2,340030280012,1
34,003,055100,4,340030551004,1
34,003,009100,5,340030091005,1
34,003,008000,3,340030080003,1
34,003,010200,3,340030102003,1
34,003,035100,2,340030351002,1
34,003,015100,1,340030151001,1
34,003,061100,1,340030611001,2
34,003,008000,5,340030080005,1
34,003,051300,5,340030513005,1
34,003,053200,4,340030532004,1
34,003,061400,1,340030614001,1
34,003,027000,3,340030270003,2
34,003,047400,1,340030474001,3
34,003,017100,7,340030171007,1
34,003,054600,4,340030546004,1
34,003,015500,1,340030155001,1
34,003,047500,6,340030475006,2
34,003,035200,4,340030352004,2
34,003,006300,7,340030063007,1
34,003,020100,1,340030201001,1
34,003,015400,3,340030154003,1
34,003,016000,1,340030160001,2
34,003,044100,3,340030441003,1
34,003,015200,6,340030152006,1
34,003,017200,3,340030172003,2
34,003,050000,4,340030500004,2
34,003,053100,1,340030531001,1
34,003,009200,3,340030092003,3
34,003,017500,5,340030175005,1
34,003,017300,5,340030173005,1
34,003,039100,1,340030391001,1
34,003,017100,2,340030171002,1
34,021,004203,2,340210042032,3
34,021,004301,3,340210043013,2
34,021,004304,2,340210043042,2
34,021,004304,3,340210043043,1
34,021,004405,2,340210044052,2
34,021,003904,1,340210039041,3
34,021,003009,2,340210030092,1
34,005,700501,2,340057005012,1
34,005,700502,1,340057005021,1
34,005,700503,1,340057005031,3
34,005,700306,2,340057003062,1
34,005,700800,2,340057008002,1
34,005,700307,2,340057003072,1
34,005,702906,1,340057029061,1
34,005,702905,1,340057029051,1
34,005,700602,3,340057006023,1
34,005,700800,1,340057008001,1
34,005,704012,2,340057040122,2
34,005,702203,2,340057022032,1
34,005,702700,3,340057027003,1
34,005,702801,1,340057028011,1
34,005,702806,2,340057028062,1
34,005,703802,1,340057038021,1
34,005,704007,2,340057040072,1
34,005,702811,1,340057028111,1
34,005,702907,2,340057029072,2
34,005,702908,2,340057029082,2
34,005,704014,2,340057040142,1
34,005,703102,1,340057031021,1
34,005,703801,4,340057038014,1
34,005,703900,2,340057039002,1
34,005,700505,1,340057005051,2
34,025,809502,2,340258095022,1
34,025,809600,2,340258096002,2
34,025,809600,3,340258096003,1
34,025,800701,3,340258007013,1
34,025,803300,3,340258033003,1
34,025,810200,2,340258102002,1
34,025,808001,3,340258080013,1
34,025,803500,1,340258035001,1
34,025,808200,5,340258082005,1
34,025,806504,2,340258065042,1
34,025,805900,4,340258059004,1
34,025,803900,2,340258039002,3
34,025,803800,4,340258038004,7
34,025,803800,2,340258038002,3
34,025,805300,5,340258053005,2
34,025,810300,1,340258103001,1
34,025,805800,1,340258058001,1
34,025,801200,2,340258012002,1
34,025,809200,2,340258092002,2
34,025,810600,2,340258106002,1
34,025,803600,4,340258036004,1
34,025,808800,4,340258088004,3
34,025,801400,1,340258014001,2
34,025,809704,1,340258097041,1
34,003,060000,8,340030600008,1
34,003,051300,4,340030513004,2
34,003,054400,1,340030544001,1
34,003,061200,3,340030612003,1
34,003,012001,3,340030120013,2
34,003,013002,1,340030130021,2
34,003,023302,1,340030233021,2
34,003,032104,3,340030321043,1
34,003,019306,1,340030193061,4
34,003,006201,3,340030062013,1
34,003,013001,1,340030130011,4
34,003,013001,2,340030130012,4
34,003,013002,4,340030130024,3
34,003,013002,5,340030130025,1
34,003,019104,1,340030191041,1
34,003,019203,3,340030192033,1
34,003,019305,2,340030193052,2
34,003,023302,4,340030233024,1
34,003,032102,3,340030321023,1
34,003,032201,3,340030322013,1
34,003,006201,1,340030062011,2
34,003,012001,1,340030120011,1
34,003,012001,4,340030120014,1
34,003,013002,2,340030130022,1
34,003,019303,1,340030193031,1
34,003,019305,1,340030193051,1
34,003,026200,4,340030262004,1
34,003,032103,2,340030321032,1
34,003,032201,1,340030322011,1
34,003,032202,1,340030322021,1
34,003,009100,3,340030091003,2
34,003,059100,1,340030591001,1
34,003,024100,3,340030241003,3
34,003,009200,2,340030092002,2
34,003,040001,3,340030400013,1
34,003,041301,3,340030413013,1
34,003,002300,3,340030023003,2
34,003,002300,1,340030023001,2
34,003,008000,1,340030080001,5
34,003,007002,1,340030070021,3
34,003,056200,3,340030562003,2
34,003,006201,4,340030062014,1
34,003,008000,6,340030080006,1
34,003,004002,1,340030040021,1
34,003,015500,4,340030155004,2
34,003,009100,2,340030091002,1
34,003,055100,3,340030551003,4
34,003,015100,2,340030151002,1
34,003,022200,1,340030222001,3
34,003,047300,3,340030473003,2
34,003,047200,4,340030472004,1
34,003,047400,2,340030474002,2
34,003,042100,6,340030421006,1
34,003,047200,3,340030472003,8
34,003,047100,3,340030471003,1
34,013,016000,2,340130160002,2
34,013,021601,5,340130216015,2
34,013,013800,1,340130138001,1
34,013,020902,3,340130209023,2
34,013,016000,7,340130160007,3
34,013,019000,4,340130190004,3
34,013,019000,1,340130190001,1
34,013,019000,3,340130190003,3
34,013,019300,1,340130193001,1
34,013,021000,3,340130210003,1
34,013,021100,4,340130211004,1
34,013,021100,5,340130211005,1
34,013,021801,2,340130218012,1
34,013,006400,1,340130064001,1
34,013,007100,2,340130071002,1
34,013,021702,2,340130217022,1
34,013,008000,1,340130080001,1
34,013,019700,1,340130197001,1
34,013,019600,3,340130196003,1
34,013,013600,1,340130136001,1
34,013,014000,4,340130140004,1
34,013,020400,3,340130204003,2
34,013,020800,4,340130208004,6
34,013,020500,2,340130205002,1
34,013,020500,1,340130205001,1
34,013,017400,1,340130174001,1
34,013,017500,4,340130175004,1
34,013,017500,1,340130175001,2
34,013,020600,3,340130206003,1
34,013,020600,2,340130206002,1
34,013,020700,5,340130207005,1
34,013,020800,3,340130208003,1
34,013,018000,3,340130180003,1
34,013,018000,5,340130180005,1
34,013,020800,2,340130208002,1
34,013,019400,2,340130194002,1
34,013,019500,3,340130195003,1
34,013,019500,2,340130195002,1
34,013,021802,1,340130218021,2
34,013,021803,2,340130218032,1
34,013,002202,1,340130022021,1
34,013,014800,3,340130148003,1
34,013,014800,4,340130148004,1
34,013,014900,2,340130149002,1
34,013,015000,1,340130150001,1
34,013,019500,1,340130195001,2
34,013,019700,2,340130197002,1
34,013,019800,2,340130198002,2
34,013,019800,1,340130198001,1
34,013,021702,1,340130217021,1
34,013,015400,2,340130154002,1
34,013,020000,3,340130200003,6
34,013,020000,2,340130200002,2
34,013,020000,5,340130200005,1
34,013,020000,6,340130200006,1
34,013,020400,4,340130204004,2
34,013,020000,1,340130200001,1
34,013,021701,1,340130217011,1
34,013,010400,3,340130104003,1
34,013,017302,5,340130173025,1
34,013,020000,7,340130200007,3
34,013,020100,3,340130201003,3
34,013,020100,4,340130201004,2
34,013,020100,2,340130201002,3
34,013,020100,1,340130201001,2
34,013,017302,4,340130173024,1
34,013,017302,3,340130173023,9
34,013,021300,5,340130213005,2
34,013,020200,2,340130202002,1
34,013,020300,3,340130203003,1
34,013,020300,4,340130203004,2
34,013,016100,4,340130161004,1
34,013,021400,2,340130214002,1
34,013,021400,3,340130214003,1
34,013,017302,1,340130173021,2
34,013,016200,3,340130162003,3
34,013,016200,1,340130162001,1
34,013,016200,4,340130162004,2
34,013,016300,1,340130163001,3
34,013,016300,4,340130163004,3
34,013,016400,4,340130164004,1
34,013,016400,3,340130164003,2
34,013,016500,5,340130165005,1
34,013,016900,1,340130169001,2
34,013,017000,2,340130170002,1
34,013,017200,1,340130172001,1
34,013,017200,3,340130172003,1
34,013,016600,2,340130166002,1
34,013,016900,2,340130169002,1
34,013,016800,2,340130168002,1
34,013,021602,3,340130216023,1
34,013,021602,2,340130216022,3
34,013,021602,1,340130216021,1
34,013,013400,3,340130134003,2
34,013,013600,3,340130136003,1
34,015,500600,1,340155006001,4
34,015,501107,2,340155011072,1
34,015,501206,4,340155012064,1
34,005,702915,1,340057029151,1
34,005,703804,4,340057038044,1
34,005,700505,2,340057005052,1
34,005,701103,4,340057011034,1
34,005,702400,2,340057024002,2
34,005,702913,3,340057029133,2
34,005,703103,3,340057031033,1
34,005,704012,3,340057040123,2
34,005,702905,2,340057029052,1
34,005,703803,2,340057038032,1
34,005,704200,1,340057042001,1
34,025,809501,3,340258095013,4
34,025,801000,2,340258010002,2
34,025,800900,1,340258009001,2
34,025,800100,3,340258001003,1
34,025,800800,5,340258008005,1
34,025,804600,2,340258046002,1
34,025,803500,2,340258035002,1
34,025,801500,5,340258015005,1
34,025,812501,1,340258125011,1
34,025,802700,1,340258027001,1
34,025,809703,2,340258097032,1
34,025,803900,3,340258039003,1
34,025,800900,3,340258009003,1
34,025,804100,2,340258041002,2
34,025,800800,1,340258008001,2
34,025,801100,2,340258011002,1
34,025,800400,1,340258004001,1
34,025,800900,2,340258009002,2
34,025,804500,1,340258045001,1
34,025,810001,1,340258100011,2
34,025,800100,4,340258001004,1
34,025,804800,2,340258048002,1
34,025,812200,1,340258122001,1
34,025,806600,1,340258066001,1
34,025,809901,2,340258099012,3
34,025,802900,1,340258029001,4
34,025,811900,1,340258119001,1
34,025,809100,2,340258091002,2
34,025,803700,4,340258037004,2
34,025,809902,3,340258099023,3
34,025,803202,1,340258032021,4
34,025,810402,3,340258104023,1
34,025,808701,1,340258087011,4
34,025,810402,2,340258104022,1
34,025,812300,1,340258123001,1
34,025,812300,3,340258123003,1
34,025,803202,2,340258032022,3
34,025,811200,2,340258112002,2
34,025,806201,2,340258062012,2
34,025,808200,3,340258082003,1
34,025,809502,3,340258095023,2
34,025,809703,3,340258097033,1
34,025,809902,1,340258099021,1
34,025,809902,2,340258099022,5
34,025,810200,4,340258102004,1
34,025,803900,1,340258039001,1
34,025,809501,2,340258095012,1
34,025,810600,3,340258106003,2
34,025,803800,1,340258038001,2
34,025,811101,1,340258111011,1
34,025,812100,1,340258121001,1
34,019,011002,4,340190110024,1
34,019,011002,3,340190110023,2
34,019,011201,1,340190112011,2
34,019,011001,1,340190110011,1
34,019,011600,1,340190116001,1
34,019,010100,2,340190101002,3
34,007,608600,1,340076086001,1
34,007,607503,1,340076075031,1
34,007,608304,1,340076083041,1
34,007,603507,4,340076035074,1
34,007,606300,2,340076063002,1
34,007,606100,2,340076061002,1
34,007,607505,2,340076075052,1
34,007,607502,2,340076075022,3
34,007,607502,3,340076075023,1
34,007,603302,2,340076033022,2
34,007,608700,4,340076087004,1
34,007,602602,1,340076026021,1
34,007,603507,2,340076035072,1
34,007,607600,1,340076076001,2
34,007,607506,2,340076075062,1
34,007,607702,4,340076077024,1
34,007,606400,2,340076064002,1
34,007,606200,1,340076062001,1
34,007,607503,2,340076075032,1
34,007,609203,2,340076092032,1
34,007,603301,2,340076033012,1
34,007,607502,1,340076075021,1
34,007,603602,2,340076036022,1
34,007,603507,1,340076035071,6
34,007,603602,1,340076036021,2
34,007,603800,6,340076038006,1
17,099,963900,1,170999639001,1
17,143,004500,3,171430045003,1
17,043,842605,1,170438426051,1
17,043,844702,2,170438447022,1
17,043,845300,1,170438453001,2
17,043,845000,4,170438450004,1
17,043,842602,3,170438426023,1
17,043,842602,2,170438426022,1
17,043,840202,2,170438402022,2
17,043,840201,2,170438402012,1
17,043,846105,3,170438461053,2
17,043,840104,1,170438401041,2
17,043,840103,1,170438401031,1
17,043,842602,1,170438426021,1
17,043,842601,2,170438426012,1
17,043,842400,2,170438424002,1
17,043,842300,3,170438423003,1
17,043,842300,1,170438423001,2
17,043,842000,1,170438420001,1
17,043,841802,1,170438418021,1
17,043,841704,2,170438417042,1
17,043,841102,1,170438411021,1
17,043,840901,2,170438409012,1
17,043,840600,3,170438406003,3
17,043,840600,2,170438406002,1
17,043,845509,2,170438455092,2
17,043,845507,2,170438455072,1
17,043,844602,1,170438446021,1
17,043,844602,3,170438446023,2
17,043,843100,2,170438431002,1
17,043,845902,1,170438459021,1
17,043,845100,4,170438451004,2
17,043,845100,1,170438451001,1
17,043,844402,1,170438444021,2
17,043,842711,1,170438427111,1
17,043,842702,3,170438427023,1
17,043,844901,1,170438449011,2
17,043,844702,1,170438447021,2
17,043,845701,1,170438457011,1
17,043,845703,3,170438457033,1
17,197,880308,2,171978803082,2
17,197,883206,2,171978832062,1
17,197,883505,4,171978835054,1
17,197,880312,2,171978803122,3
17,197,880310,1,171978803101,1
17,197,883516,1,171978835161,2
17,197,883304,1,171978833041,1
17,197,880303,2,171978803032,1
17,197,880305,4,171978803054,3
17,197,880304,2,171978803042,1
17,197,881009,2,171978810092,1
17,197,881002,3,171978810023,1
17,197,880118,2,171978801182,1
17,197,880314,2,171978803142,2
17,197,880204,3,171978802043,1
17,197,881007,1,171978810071,2
17,197,880418,3,171978804183,1
17,197,881005,1,171978810051,1
17,197,883210,1,171978832101,1
17,197,880306,2,171978803062,1
17,197,881109,3,171978811093,1
17,197,880312,1,171978803121,1
17,197,881005,2,171978810052,1
17,197,880121,3,171978801213,2
